Date,Open,High,Low,Close,Adj Close,Volume,7_Day_MA,30_Day_MA,Price_Change_Percentage,Volatility,RSI
2019-09-18,192.1999969482422,192.6000061035156,190.1100006103516,192.5200042724609,187.50955200195312,29781300,192.23428344726562,188.01866607666017,-0.041537813353798025,0.5205733928954001,71.21644007992779
2019-09-19,192.8600006103516,194.0399932861328,192.47000122070312,192.83999633789062,187.8211975097656,26039400,192.54856872558594,188.30499928792318,0.16621237187219862,0.4916678870207323,66.39997721356497
2019-09-20,193.1100006103516,193.30999755859372,190.16000366210938,190.8000030517578,185.8343048095703,29086100,192.31571306501115,188.38966623942056,-1.0578683493430385,0.5442994981722654,60.03616486838735
2019-09-23,190.3600006103516,191.07000732421875,189.72000122070312,190.5,185.91629028320312,22485900,191.92571367536272,188.52333272298176,-0.15723430134140237,0.4907209806749513,66.09158509074267
2019-09-24,191.3699951171875,191.7899932861328,187.1499938964844,187.97000122070312,183.4471740722656,40820700,191.27285766601562,188.643999226888,-1.3280833487122723,0.6524450211621728,48.79356349017229
2019-09-25,187.77999877929688,190.5800018310547,186.2100067138672,190.0800018310547,185.5063934326172,34704900,191.0442875453404,188.70033264160156,1.1225198684092774,0.8497317685384895,43.740807367364816
2019-09-26,189.8300018310547,190.0,187.97999572753903,189.3800048828125,184.8232269287109,26826000,190.58428737095423,188.9209996541341,-0.3682643842061628,0.8100366900571735,42.157586836502375
2019-09-27,189.72999572753903,189.8300018310547,185.75,187.02999877929688,182.52978515625,40773500,189.8000008719308,189.0703328450521,-1.2408945205011457,0.8849915737620615,37.03241444523292
2019-09-30,187.7899932861328,189.1100006103516,187.3999938964844,188.80999755859372,184.2669219970703,26307700,189.22428676060267,189.18133290608725,0.9517183290993492,1.0109350007192037,44.701791029742594
2019-10-01,189.5,190.58999633789062,186.9600067138672,187.2700042724609,182.7639923095703,32367600,188.72000122070312,189.14266662597657,-0.8156312197689086,0.9843399341875647,34.841400975235246
2019-10-02,186.0,186.02999877929688,183.0200042724609,184.0500030517578,179.62147521972656,48544300,187.79857308523995,189.0453333536784,-1.7194431287662515,1.1237762555585182,26.388910692139817
2019-10-03,184.02999877929688,186.2100067138672,181.82000732421875,186.07000732421875,181.59288024902344,39392500,187.5271453857422,188.96000010172526,1.097530148854653,1.1925092314774708,34.42468793689015
2019-10-04,187.0800018310547,189.0800018310547,186.8800048828125,188.80999755859372,184.2669219970703,31887600,187.34571620396204,188.98633321126303,1.4725587824590436,1.2596693697819237,43.66446823274198
2019-10-07,188.2700042724609,189.7400054931641,187.91000366210938,188.2400054931641,183.71063232421875,21216000,187.18285914829798,189.19199981689454,-0.30188659117627026,1.2574639368667275,40.224201837762685
2019-10-08,187.05999755859372,187.8600006103516,185.2700042724609,185.4199981689453,180.95849609375,32379300,186.9528590611049,189.21199951171874,-1.498091394988399,1.3000923554428898,35.82265907789059
2019-10-09,186.9900054931641,188.0800018310547,186.42999267578125,187.22999572753903,182.7249298095703,20147400,186.7271445138114,189.30533294677736,0.9761609192469933,1.3034669913872892,39.42705598362875
2019-10-10,187.27999877929688,189.42999267578125,187.1199951171875,188.67999267578125,184.1400909423828,25177700,186.92857142857142,189.4249994913737,0.7744469269509002,1.299091837219513,45.913624858309056
2019-10-11,190.8300018310547,192.6300048828125,190.72000122070312,191.1100006103516,186.51158142089844,40976700,187.93714250837053,189.53133290608724,1.2878991037200027,1.0682956127268999,51.08657068539547
2019-10-14,190.83999633789062,191.6999969482422,190.6499938964844,191.08999633789062,186.4920654296875,14975000,188.65428379603796,189.6519994099935,-0.01046741269272733,1.0546237394670614,56.10327741627366
2019-10-15,191.67999267578125,193.97000122070312,191.55999755859372,193.5200042724609,188.86358642578125,23234200,189.32714189801897,189.9143330891927,1.2716562777433271,1.0223599560198393,56.646062195472794
2019-10-16,192.8600006103516,193.52999877929688,192.42999267578125,193.0399932861328,188.39517211914062,20457100,190.01285443987166,190.071332804362,-0.24804205029484994,1.0167627059342335,57.13169466983422
2019-10-17,194.1999969482422,194.5,192.80999755859372,193.5500030517578,188.89288330078125,19045200,191.17428370884485,190.13033294677734,0.26419901749015207,0.6189974112915798,63.68597416257712
2019-10-18,193.1999969482422,193.6699981689453,190.7100067138672,191.69000244140625,187.07765197753903,27700800,191.8114275251116,190.1336664835612,-0.9609922919268432,0.8288734939983203,56.02510866289739
2019-10-21,192.7100067138672,193.5200042724609,192.13999938964844,193.38999938964844,188.73670959472656,15801200,192.48428562709265,190.20699971516927,0.8868469542441693,0.839714436775207,62.71817950048146
2019-10-22,194.1499938964844,194.4199981689453,191.7899932861328,191.8500061035156,187.2337951660156,22392300,192.59000069754464,190.24733327229816,-0.7963148513331353,0.8235103152755823,67.42626459316406
2019-10-23,191.4600067138672,192.25999450683597,191.1499938964844,192.22000122070312,187.59487915039062,14828400,192.75142996651786,190.2403335571289,0.19285645317514977,0.824273080163235,64.8335519468379
2019-10-24,193.58999633789062,194.2100067138672,192.7400054931641,194.08999633789062,189.4198760986328,18998500,192.8328574044364,190.2690002441406,0.9728410702902979,0.7577607408826759,63.29303766443912
2019-10-25,193.08999633789062,195.7400054931641,193.0500030517578,195.63999938964844,190.9326019287109,21507100,193.20428684779577,190.3723337809245,0.7986001756934646,0.7928673276965108,67.7542810952339
2019-10-28,196.5500030517578,197.8300018310547,196.5500030517578,197.57000732421875,192.816162109375,18818700,193.77857317243303,190.56866760253905,0.9865098858063304,0.848570836788455,80.45110884205445
2019-10-29,197.2400054931641,197.5399932861328,196.00999450683597,196.0399932861328,191.3229522705078,18569700,194.4000004359654,190.68333384195964,-0.7744161468674404,0.8042364874120858,72.3944531671807
2019-10-30,196.4199981689453,197.32000732421875,195.2899932861328,196.9900054931641,192.25015258789062,21764300,194.91428702218192,190.83233388264975,0.48460122401896566,0.7709880881668588,71.67445788483747
2019-10-31,197.55999755859372,197.6499938964844,195.94000244140625,197.0800018310547,192.33795166015625,26801800,195.66142926897322,190.97366739908855,0.04568573804812903,0.6304279505217177,67.7361388391747
2019-11-01,197.92999267578125,198.8800048828125,197.6300048828125,198.8699951171875,194.0848693847656,22131900,196.6114283970424,191.24266713460287,0.9082571897209846,0.6514105529286652,70.9139340362207
2019-11-04,200.19000244140625,200.52999877929688,198.8699951171875,200.1000061035156,195.2853240966797,19015900,197.47000122070312,191.5626673380534,0.6185000334531621,0.6205712830293201,68.90800812747901
2019-11-05,200.3500061035156,200.5500030517578,199.5500030517578,200.2100067138672,195.39263916015625,15048900,198.12285940987724,191.97066752115884,0.054972817089615766,0.6121957131274078,71.05108952763236
2019-11-06,199.97999572753903,200.0,198.7899932861328,199.75999450683597,194.95346069335938,19725500,198.4357147216797,192.2933339436849,-0.2247700873784786,0.565795859833542,68.29693529997812
2019-11-07,200.75999450683597,201.72000122070312,199.8500061035156,200.42999267578125,195.6073455810547,17832400,199.06285749162947,192.6616668701172,0.3354015755754114,0.38830802251679236,77.69320027848688
2019-11-08,200.07000732421875,201.25,199.5399932861328,201.22999572753903,196.38807678222656,15258800,199.66857038225447,193.13500010172527,0.39914338222417634,0.38349312873090197,76.34401104208663
2019-11-11,200.2100067138672,201.0399932861328,199.94000244140625,200.9600067138672,196.1245880126953,10147600,200.22285679408483,193.54000040690104,-0.1341693680883438,0.4089660080864208,83.46796390368517
2019-11-12,201.1300048828125,202.2100067138672,200.82000732421875,201.5399932861328,196.6906280517578,14778300,200.60428510393416,194.01566670735676,0.2886079582448575,0.3037439396955911,83.71916366073458
2019-11-13,200.83999633789062,201.77999877929688,200.7100067138672,201.58999633789062,196.7394561767578,15774600,200.81714085170202,194.60033315022787,0.024810485969806173,0.2408972495029448,81.24992052734271
2019-11-14,200.8300018310547,201.55999755859372,200.22000122070312,201.42999267578125,196.58328247070312,16945400,200.99142456054688,195.11233266194662,-0.0793708343747368,0.2508139445406691,77.28546795160375
2019-11-15,202.6499938964844,202.91000366210938,202.0,202.91000366210938,198.0276641845703,18427900,201.44142586844308,195.58233286539715,0.7347520429642929,0.30771273877065575,76.27942112914688
2019-11-18,202.58999633789062,203.38999938964844,201.7700042724609,203.07000732421875,198.1838531494141,18365900,201.81857081821985,196.07666625976563,0.07885449668405542,0.30753414027663917,89.98859499742267
2019-11-19,203.83999633789062,203.83999633789062,202.58999633789062,203.3699951171875,198.4765930175781,16923300,202.12428501674108,196.6749994913737,0.14772629248482883,0.29303914374998025,89.18912839315992
2019-11-20,202.83999633789062,203.4499969482422,200.6199951171875,202.1499938964844,197.28594970703125,36629000,202.2942831856864,197.17233276367188,-0.5998924374267189,0.40152302519950234,77.34622291648549
2019-11-21,201.92999267578125,202.07000732421875,201.07000732421875,201.6999969482422,196.8467712402344,17883600,202.31714085170202,197.60633290608723,-0.22260547208952097,0.4048099297771227,67.84362546926047
2019-11-22,202.1999969482422,202.32000732421875,200.7400054931641,201.8300018310547,196.9736785888672,17189600,202.35142735072546,197.9636662801107,0.06445457847272795,0.40529541029738164,62.66467982243547
2019-11-25,202.6999969482422,204.25999450683597,202.6699981689453,204.22000122070312,199.3061370849609,17752800,202.75,198.40133310953777,1.1841645780933163,0.5928352511105532,72.00874993509599
2019-11-26,204.3500061035156,204.8699951171875,204.0500030517578,204.6100006103516,199.686767578125,14780600,202.99285670689173,198.7709996541341,0.19097022197496205,0.5444648320046507,76.79564997470932
2019-11-27,205.13999938964844,206.0500030517578,204.88999938964844,206.0399932861328,201.08236694335938,16963100,203.4171404157366,199.20433298746744,0.6988869906239037,0.5854483075492025,78.59332687309379
2019-11-29,205.5200042724609,205.8300018310547,205.0,205.1000061035156,200.1649627685547,9854600,203.6642848423549,199.5893330891927,-0.45621588684088277,0.6381315236005054,69.44735393302366
2019-12-02,205.1100006103516,205.17999267578125,201.77999877929688,203.0,198.11550903320312,28007000,203.78571428571428,199.9663330078125,-1.023893730386194,0.7314631971736063,58.658727249411605
2019-12-03,200.2100067138672,201.4900054931641,199.22999572753903,201.41000366210938,196.56378173828125,31104100,203.7442866734096,200.2336664835612,-0.7832494275323287,0.7957235501557878,49.491830757392286
2019-12-04,202.44000244140625,202.91000366210938,202.13999938964844,202.42999267578125,197.55918884277344,15300100,203.82999965122767,200.58633270263672,0.5064242069043656,0.8204908491265734,53.05231687762122
2019-12-05,203.1499938964844,203.1499938964844,201.83999633789062,202.8300018310547,197.9496154785156,14962300,203.63142830984933,200.93999938964845,0.19760369991916882,0.6616102097561077,55.00003814701424
2019-12-06,204.30999755859372,205.1499938964844,204.1499938964844,205.0,200.06739807128903,16555300,203.68714250837053,201.3036661783854,1.0698605479246615,0.7950118716930296,57.113683908750396
2019-12-09,204.6300048828125,205.58999633789062,203.97999572753903,204.07000732421875,199.1597900390625,13984100,203.4057159423828,201.58466644287108,-0.45365496379573544,0.7515338413914068,53.23416082370033
2019-12-10,204.1699981689453,204.8800048828125,203.44000244140625,203.8999938964844,198.9938507080078,21799800,203.23428562709265,201.79566599527996,-0.0833113253454365,0.7380430936672774,51.728634192856234
2019-12-11,204.3600006103516,205.19000244140625,204.0399932861328,204.97999572753903,200.0478363037109,18780800,203.51714215959822,202.09366607666016,0.5296723214238686,0.6336076747926792,59.31535292634474
2019-12-12,204.7700042724609,207.32000732421875,204.4900054931641,206.50999450683597,201.5410614013672,32612000,204.24571228027344,202.41099904378254,0.7464137043551311,0.5145177676524554,64.7818094854025
2019-12-13,206.3999938964844,207.91000366210938,205.9600067138672,207.19000244140625,202.2046813964844,32519400,204.92571367536272,202.7479990641276,0.3292857259495907,0.5103982232707612,65.93342193474646
2019-12-16,208.5500030517578,209.52999877929688,208.47999572753903,209.2700042724609,204.23464965820312,21296600,205.84571402413505,203.09466603597005,1.0039103270163219,0.5628541799363942,65.29377568740821
2019-12-17,209.5399932861328,209.7100067138672,209.0399932861328,209.38999938964844,204.35171508789062,15996100,206.47285679408483,203.40433247884116,0.057339855085625224,0.503663852627112,64.71675385979944
2019-12-18,209.57000732421875,210.1300048828125,209.3300018310547,209.5500030517578,204.50791931152344,15443300,207.2557133265904,203.71566569010417,0.0764141852885869,0.3998808426005305,61.72347855513452
2019-12-19,209.63999938964844,210.92999267578125,209.6199951171875,210.8600006103516,205.7864227294922,17865900,208.25,204.08566589355468,0.6251479549108874,0.3495763847984774,68.77441379536751
2019-12-20,211.8600006103516,212.5200042724609,211.2700042724609,211.7100067138672,206.615966796875,27672600,209.211430140904,204.4616663614909,0.40311396237084907,0.3499223254131931,80.90844409212458
2019-12-23,212.0,212.1499938964844,211.6300048828125,211.80999755859372,207.1616668701172,23774700,209.96857343401228,204.8143330891927,0.04723009851002047,0.3553175262505544,91.26979705820395
2019-12-24,212.0,212.08999633789062,211.44000244140625,211.9199981689453,207.26927185058597,7089000,210.644287109375,205.1796661376953,0.05193362523936429,0.37466741074121157,90.59021011151057
2019-12-26,212.25999450683597,213.80999755859372,212.22999572753903,213.7899932861328,209.0982208251953,17067500,211.28999982561385,205.58799947102864,0.8824061595624988,0.3390140948419957,91.64129333274605
2019-12-27,214.5399932861328,214.55999755859372,213.0399932861328,213.6100006103516,208.9221954345703,18134100,211.89285714285714,205.98866628011066,-0.08419134731919575,0.35990816033385997,88.54074315915767
2019-12-30,213.5,213.6300048828125,211.16000366210938,212.2100067138672,207.55291748046875,21815500,212.27285766601562,206.3480000813802,-0.6553971688985416,0.5071177224566473,84.96563495049432
2019-12-31,211.52999877929688,212.75999450683597,211.1999969482422,212.6100006103516,207.9441375732422,18170900,212.52285766601562,206.67133331298828,0.1884896488522969,0.46885765193906315,86.68922280312272
2020-01-02,214.3999938964844,216.16000366210938,213.97999572753903,216.16000366210938,211.416259765625,30969400,213.15857151576452,207.1076665242513,1.6697253382091937,0.75427617409168,88.98194799874442
2020-01-03,213.3000030517578,215.47000122070312,213.27999877929688,214.17999267578125,209.47967529296875,27518900,213.4971422467913,207.46799977620444,-0.9159932239005575,0.8846706993616383,75.92968779822482
2020-01-06,212.5,215.58999633789062,212.2400054931641,215.55999755859372,210.8293914794922,21655300,214.01714215959822,207.91499989827474,0.6443201652833519,0.9005310220335003,77.0174318722713
2020-01-07,215.63999938964844,216.13999938964844,214.8500061035156,215.52999877929688,210.8000640869141,22139300,214.26571437290735,208.3759999593099,-0.013916672683522702,0.8578456228583065,73.28869225014009
2020-01-08,215.5,218.13999938964844,215.16000366210938,217.1499938964844,212.38449096679688,26397300,214.77142769949776,208.88666636149088,0.7516332419443827,0.8826592023979865,75.97055275878952
2020-01-09,218.94000244140625,219.41000366210938,217.7100067138672,218.9900054931641,214.1841278076172,23547000,215.73999895368303,209.37899983723958,0.8473459122254612,0.8086855348815459,78.39953434054848
2020-01-10,219.8500061035156,219.8699951171875,218.0399932861328,218.42999267578125,213.63641357421875,21898500,216.57142639160156,209.83966623942058,-0.25572528578264864,0.8493180326325996,73.84999091395947
2020-01-13,219.3300018310547,220.97999572753903,218.97999572753903,220.9499969482422,216.1011199951172,22756900,217.2557111467634,210.3366663614909,1.1536896749346104,0.7342961459512165,76.33975408481237
2020-01-14,220.83999633789062,221.2100067138672,219.7400054931641,220.0800018310547,215.25021362304688,24418100,218.09856959751673,210.83599955240885,-0.3937520385625115,0.6030781853700179,72.58328367910735
2020-01-15,220.1999969482422,221.1999969482422,219.4499969482422,220.1699981689453,215.33822631835938,25742100,218.75714111328125,211.40833282470703,0.04089255595323138,0.6038789907727496,72.55329728178441
2020-01-16,221.2700042724609,222.32000732421875,220.8000030517578,222.27999877929688,217.4019317626953,18805000,219.72142682756697,212.10399932861327,0.958350650815043,0.6297456237313003,72.90879401309142
2020-01-17,223.27999877929688,223.55999755859372,222.1199951171875,223.3800048828125,218.4777984619141,24325200,220.6114283970424,212.80233306884764,0.49487408203912064,0.6161170209369308,75.11565675069046
2020-01-21,222.75999450683597,223.83999633789062,222.66000366210938,223.27999877929688,218.3799591064453,21146300,221.22428458077567,213.48399963378907,-0.04476949652144624,0.6018373516583749,80.49577925162319
2020-01-22,224.41000366210938,225.1499938964844,223.58999633789062,223.8699951171875,218.95704650878903,20736400,222.00142778669084,214.11299947102864,0.26424056839673415,0.5551019699731833,80.69784255861181
2020-01-23,223.7400054931641,224.69000244140625,222.6999969482422,224.58999633789062,219.6612548828125,26496100,222.52142769949776,214.7969991048177,0.3216157754085014,0.4301945305565218,77.17592128020023
2020-01-24,225.63999938964844,225.8800048828125,221.6699981689453,222.6999969482422,217.8126983642578,37436500,222.89571271623885,215.42366587320964,-0.8415332029325873,0.5545119040167931,77.62642160292192
2020-01-27,217.6699981689453,219.27999877929688,217.17999267578125,218.1000061035156,213.31362915039062,42264400,222.5999995640346,215.86099955240886,-2.0655549653176175,1.0160604355316811,56.813322287637746
2020-01-28,219.63999938964844,221.9600067138672,219.05999755859372,221.4499969482422,216.59011840820312,26731900,222.48142787388392,216.35899963378907,1.53598842318996,1.1356404140521916,63.47904453327638
2020-01-29,222.67999267578125,222.92999267578125,220.8300018310547,221.80999755859372,216.9422149658203,28924500,222.25714111328125,216.846332804362,0.16256519092916477,1.1159455255867228,61.256040855199174
2020-01-30,220.3800048828125,222.6999969482422,219.69000244140625,222.6000061035156,217.7148895263672,39568100,222.15999930245536,217.29066619873046,0.3561645343389763,1.1291847507007793,59.185747909391395
2020-01-31,223.52999877929688,223.55999755859372,218.2899932861328,219.07000732421875,214.2623443603516,52015800,221.47428676060267,217.61333312988282,-1.5858035411082994,1.2560170009676868,51.414709961522476
2020-02-03,220.13999938964844,222.88999938964844,219.9900054931641,222.3800048828125,217.49972534179688,25408600,221.1585736955915,218.04099985758464,1.510931413671357,1.4237332193145784,53.05426878034568
2020-02-04,225.4199981689453,227.8600006103516,224.6499938964844,227.47000122070312,222.4780120849609,30691200,221.84000287737166,218.59466654459635,2.28887320178488,1.6392206758988086,63.37314904965266
2020-02-05,230.2100067138672,230.25,226.8500061035156,228.22000122070312,223.2115631103516,38534800,223.2857164655413,219.1449996948242,0.3297138066449046,1.2673516574815464,64.2276510466755
2020-02-06,228.7899932861328,230.25,227.97999572753903,230.19000244140625,225.13833618164062,22467100,224.53428867885046,219.7576665242513,0.8632027036044043,1.2139610315835043,64.04974312107622
2020-02-07,229.16000366210938,230.44000244140625,228.5399932861328,229.1999969482422,224.1700439453125,25884900,225.59000287737166,220.3336664835612,-0.4300818813432472,1.2659184066998448,60.37801971997612
2020-02-10,228.44000244140625,231.97999572753903,228.3800048828125,231.97000122070312,226.8792724609375,21478900,226.92857360839844,220.93966674804688,1.2085533635877166,1.2931570878730652,64.14849374692564
2020-02-11,233.25,234.0200042724609,231.3999938964844,232.00999450683597,226.91839599609372,30198000,228.77714320591517,221.5529998779297,0.01724071471413957,0.93407597036248,63.49469913713947
2020-02-12,233.3800048828125,234.3800048828125,232.8000030517578,234.2700042724609,229.1287841796875,24471300,230.47571454729353,222.2883331298828,0.9741001763432067,0.8895323859640748,65.26815278622144
2020-02-13,232.63999938964844,234.92999267578125,232.3600006103516,233.97000122070312,228.83538818359372,22773200,231.40428597586495,223.00033315022787,-0.12805867003309324,0.6214313168512542,68.7147194354198
2020-02-14,234.33999633789062,234.8600006103516,233.5500030517578,234.63999938964844,229.49069213867188,23438500,232.32142857142858,223.6163330078125,0.2863607152411518,0.6225212144683523,81.58897683963663
2020-02-18,233.5,235.1699981689453,233.25,234.72999572753903,229.5787048339844,24394500,232.9699990408761,224.30133310953775,0.038355070799811486,0.5975203976374359,78.97031195284436
2020-02-19,236.1300048828125,237.47000122070312,235.8500061035156,236.97999572753903,231.77931213378903,22230500,234.08142743791853,225.0153330485026,0.9585481365626869,0.5508111888517859,80.57233037444608
2020-02-20,236.4600067138672,236.9499969482422,231.8800048828125,234.77999877929688,229.6276092529297,42604000,234.48285566057478,225.65699971516926,-0.9283471127966236,0.6605152802942506,73.22652957423227
2020-02-21,233.6100006103516,234.00999450683597,229.32000732421875,230.2700042724609,225.21661376953125,66017200,234.23428562709265,226.09433339436848,-1.9209449400651724,1.036449203666207,70.58823199420615
2020-02-24,221.67999267578125,224.25,220.25999450683597,221.38999938964844,216.53146362304688,84522600,232.39428492954798,226.17433319091796,-3.8563446033142212,1.635078866373843,48.48946389366809
2020-02-25,223.25,223.9900054931641,214.7400054931641,215.3699951171875,210.6435546875,97743000,229.73714120047433,226.07233327229818,-2.719185278945535,1.7488199461609688,32.04747519202516
2020-02-26,216.7100067138672,220.27999877929688,214.8999938964844,216.47999572753903,211.7292022705078,79537700,227.14285496303015,225.92333323160807,0.5153924109751573,1.7822796589627332,32.76570599648669
2020-02-27,210.8999938964844,216.4199981689453,205.5,205.63999938964844,201.1270904541016,121822600,222.98714120047433,225.44199981689454,-5.0073893901650735,2.201798538602719,21.406943263119587
2020-02-28,198.63999938964844,207.1699981689453,198.1699981689453,205.8000030517578,201.2836151123047,148173700,218.53285653250558,224.96299997965494,0.07780765540958967,2.033187336052164,22.209037406136602
2020-03-02,208.8800048828125,216.57000732421875,205.94000244140625,216.4199981689453,211.67051696777344,112933900,215.90999930245536,224.76766662597657,5.160347405105048,3.3997340691562172,34.434430428623784
2020-03-03,217.1100006103516,219.6100006103516,207.6199951171875,209.47999572753903,204.88282775878903,131953500,212.93999808175224,224.30433298746746,-3.206728814399429,3.4847009503480106,30.184699770943624
2020-03-04,213.32000732421875,218.3300018310547,211.3699951171875,218.22000122070312,213.43099975585938,73086200,212.48714120047433,224.135666402181,4.172238720365362,3.8060140657344217,37.32827839277949
2020-03-05,212.69000244140625,216.3600006103516,210.1000061035156,211.58999633789062,206.94656372070312,78705500,211.94714137486048,223.72633310953776,-3.0382205323640554,3.8437155457916,33.93625918298234
2020-03-06,204.6699981689453,209.1499938964844,202.91000366210938,208.0200042724609,203.45486450195312,89828400,210.7385711669922,223.17400004069012,-1.6872215734286211,3.866481736048458,31.656562835678628
2020-03-09,193.47999572753903,201.16000366210938,192.1100006103516,193.57000732421875,189.32200622558597,116424000,209.0142865862165,222.203000386556,-6.946445847254101,4.289228719181306,26.323061855501805
2020-03-10,201.1100006103516,204.3000030517578,193.67999267578125,204.1100006103516,199.6306915283203,100599200,208.77285766601562,221.73666687011718,5.445054960647355,4.9040399750373185,32.73815877155282
2020-03-11,199.3500061035156,200.75,192.72999572753903,195.22000122070312,190.93576049804688,89168800,205.7442866734096,220.86233367919922,-4.355494274197557,4.535569934216088,30.58881259660282
2020-03-12,182.08999633789062,190.77999877929688,176.94000244140625,177.32000732421875,173.42857360839844,137820700,201.1500026157924,219.37933400472005,-9.169139322075814,5.412286404204561,27.036169645344657
2020-03-13,187.07000732421875,194.47999572753903,178.1300048828125,192.33999633789062,188.11895751953125,134882000,197.4528590611049,218.37066701253255,8.470555150727431,6.410838908669498,38.03837253794436
2020-03-16,174.14999389648438,184.67999267578125,169.16000366210938,169.3000030517578,165.5845947265625,92054400,191.41143144880022,216.7116668701172,-11.97878430113809,7.534565207202208,33.362223461245264
2020-03-17,175.47000122070312,184.38999938964844,169.77999877929688,182.13999938964844,178.14280700683594,121257100,187.71428789411272,215.37033335367838,7.584167812427767,8.530114906866737,38.567051208297684
2020-03-18,171.61000061035156,179.22000122070312,166.8000030517578,176.60000610351562,172.72442626953125,114156300,185.29000200544084,213.67466684977214,-3.041612663169724,8.242308120126562,39.977912243612415
2020-03-19,175.69000244140625,183.4900054931641,171.6300048828125,177.66000366210938,173.76113891601562,120896500,181.51143101283483,211.989333597819,0.6002250973719869,7.801922933814578,40.348467395553726
2020-03-20,181.7400054931641,182.8699951171875,170.10000610351562,170.6999969482422,166.95387268066406,118983900,178.0085732596261,210.00633341471354,-3.9175991052574743,7.778790295484848,33.914996971217676
2020-03-23,170.9199981689453,174.2100067138672,164.92999267578125,170.4600067138672,167.07443237304688,124639800,177.02857317243303,208.04833374023437,-0.14059182112801105,7.0344516337463565,35.59296901074292
2020-03-24,179.91000366210938,183.8300018310547,177.9499969482422,183.66000366210938,180.0122528076172,94881800,175.78857421875,206.43800048828126,7.743750104621072,6.886431908423376,37.646550102910695
2020-03-25,184.4199981689453,189.50999450683597,179.97999572753906,182.3000030517578,178.6792755126953,88754900,177.64571707589286,204.78100077311197,-0.7404990652475685,4.719955775609036,39.12041956984502
2020-03-26,183.8699951171875,192.72000122070312,183.6100006103516,191.8999938964844,188.0885772705078,79887600,179.04000200544084,203.36866709391276,5.266039870553918,4.251833968091764,44.26904954432469
2020-03-27,186.92999267578125,190.50999450683597,184.66000366210938,185.3000030517578,181.61968994140625,58845000,180.2828587123326,201.74633382161457,-3.439286636083372,4.314294200982857,46.88605749988997
2020-03-30,187.05999755859372,192.4900054931641,186.33999633789062,192.0399932861328,188.22581481933597,49356900,182.33714294433594,200.32633361816406,3.6373395161209965,4.445399902457947,45.32133733263113
2020-03-31,191.72000122070312,195.25,189.1999969482422,190.3999938964844,186.61839294433597,62659300,185.15142822265625,198.84866689046223,-0.8539884643741225,3.9843381376171845,48.02036712362009
2020-04-01,184.7700042724609,187.66000366210938,180.8600006103516,182.30999755859372,178.68905639648438,53715400,186.8442840576172,197.02633361816407,-4.248947792660651,4.5522737900310215,52.229068740252785
2020-04-02,181.2400054931641,190.1000061035156,180.97000122070312,186.00999450683597,182.31558227539062,56465300,187.17999703543526,195.40066680908203,2.0295085282161063,3.5555402261987363,46.854186645086074
2020-04-03,185.5500030517578,187.07000732421875,181.2899932861328,183.3699951171875,179.72802734375,47487600,187.33285304478235,193.83733317057292,-1.4192782471973309,3.59563201664957,58.77072783579012
2020-04-06,190.47999572753903,197.6499938964844,189.19000244140625,196.47999572753903,192.57763671875,64763500,187.98713902064733,193.00699971516926,7.149479718300289,4.0809682285308835,58.9090489908299
2020-04-07,202.3699951171875,202.66000366210938,196.0,196.3999938964844,192.4991912841797,69904500,189.5728519984654,192.37466634114583,-0.040717545192525684,3.7344487233459267,63.19648010335791
2020-04-08,198.1499938964844,201.1699981689453,196.1699981689453,200.57000732421875,196.5864105224609,45940400,190.79142543247767,191.84433339436848,2.123224825522252,3.5900842041145244,64.66146882053994
2020-04-09,202.3500061035156,203.22000122070312,199.02999877929688,200.8600006103516,196.8706512451172,68252600,192.28571210588728,191.68500010172525,0.14458457174211237,3.538578767401185,71.10272890331396
2020-04-13,200.0,203.4199981689453,198.75,203.02999877929688,198.99755859375,42853900,195.24571228027344,191.59266662597656,1.0803535608639558,2.752232655121842,72.18967562324765
2020-04-14,207.22999572753903,212.5,206.4199981689453,211.8600006103516,207.6521759033203,63959600,198.9385702950614,191.44066670735677,4.349111896835178,2.947915554655427,70.42886675702856
2020-04-15,208.47999572753903,211.8300018310547,207.1199951171875,209.42999267578125,205.27044677734372,47036000,202.6614270891462,191.43899993896486,-1.1469875991549583,2.8979999053254937,69.35368593794115
2020-04-16,211.69000244140625,214.3699951171875,209.69000244140625,213.25,209.0145721435547,64657400,205.05714198521204,191.27333323160806,1.824002033048111,1.7950833676568898,66.59929009020975
2020-04-17,216.1699981689453,216.50999450683597,212.0800018310547,215.2899932861328,211.0140380859375,62863200,207.7557133265904,191.39666646321615,0.9566205327703692,1.7190419179028176,75.09622613755228
2020-04-20,213.3600006103516,215.8800048828125,212.57000732421875,212.7400054931641,208.5146789550781,38249100,209.4942844935826,191.5539998372396,-1.1844432497982615,1.9096534644632377,68.62852152324248
2020-04-21,210.6000061035156,211.16000366210938,203.6300048828125,204.88999938964844,200.82061767578125,72932800,210.06999860491072,191.93133290608725,-3.6899529476452364,2.5811475771253183,61.72899829280417
2020-04-22,209.1000061035156,212.3500061035156,208.3300018310547,210.97000122070312,206.77980041503903,40089100,211.20428466796875,192.15999959309895,2.967446849122224,2.7665772989091684,73.97924948013907
2020-04-23,211.7899932861328,214.44000244140625,210.1000061035156,210.5200042724609,206.3387908935547,43278500,211.01285661969865,192.6699996948242,-0.2132990214904762,2.2133592546468317,71.68643207396362
