Date,Close,RSI,MACD,Upper_band,Lower_band,EMA_20,EMA_50
1/26/2021,328.5899963,68.25227817,1.015671572,329.3354589,304.0965388,317.6976795,308.1793793
1/27/2021,319.4299927,61.7327761,0.378598106,329.5791732,304.5278245,317.8626617,308.6205798
1/28/2021,321.3200073,57.02571067,0.03795753,329.9799495,304.9630498,318.1919327,309.1185966
1/29/2021,314.5599976,45.32719791,-0.651138576,329.9587917,305.1432072,317.8460341,309.3319849
2/1/2021,322.4200134,57.83085094,-0.588016343,330.4386585,305.5313427,318.2816512,309.8452409
2/2/2021,327.6799927,62.32089913,-0.221315254,331.3729066,306.4340942,319.1767313,310.5446429
2/3/2021,326.3800049,59.39658161,-0.101697246,332.0629401,307.1960625,319.8627574,311.1656375
2/4/2021,330.2399902,63.89228181,0.186312521,332.6849965,308.8440043,320.8510653,311.9136513
2/5/2021,331.3599854,67.46687456,0.389484611,334.0680613,309.098937,321.8519148,312.6762527
2/8/2021,333.5799866,66.04973419,0.598143579,335.822519,308.7994781,322.968874,313.4960069
2/9/2021,333.5100098,60.5411661,0.651799029,337.1226222,309.4083745,323.9727917,314.2808698
2/10/2021,332.75,57.20083856,0.559966697,337.9488561,310.4651393,324.8087163,315.0051494
2/11/2021,334.5799866,60.11929244,0.545770682,339.0563099,311.2116832,325.7393135,315.7727901
2/12/2021,336.4500122,59.38346804,0.582291063,340.0652388,312.4127549,326.75938,316.5836615
2/16/2021,335.5400085,57.74460994,0.469942905,340.0700219,314.7759742,327.5956304,317.3270477
2/17/2021,333.9299927,69.42657711,0.224432069,340.1352193,316.4627757,328.198903,317.9781436
2/18/2021,332.4700012,65.11249484,-0.082609789,340.5087037,316.9592925,328.6056742,318.5464517
2/19/2021,331.019989,76.06079553,-0.411297321,340.7283227,317.2056739,328.835609,319.0356101
2/22/2021,322.4400024,50.03094279,-1.190402476,340.8411169,316.7948786,328.2265036,319.1691156
2/23/2021,321.480011,38.92859206,-1.721975237,340.9493707,316.0236273,327.5839805,319.259739
2/24/2021,324.1300049,46.16694741,-1.836228005,340.8772665,315.6497324,327.2550304,319.4507298
2/25/2021,312.8299866,26.33867951,-2.56899542,341.8031426,314.0638557,325.8812167,319.1910928
2/26/2021,314.1400146,26.71721015,-2.840423995,342.4966668,312.6523322,324.763007,318.9930113
3/1/2021,323.5899963,38.70166787,-2.282518864,341.7917814,314.2602175,324.6512917,319.1732852
3/2/2021,318.3999939,34.68477469,-2.163137004,342.0453283,313.6046687,324.05593,319.1429601
3/3/2021,309.1600037,29.59696862,-2.578401763,343.3898,310.408198,322.6372704,318.7514716
3/4/2021,304.1000061,25.03279738,-3.034369733,345.1781653,306.3918328,320.8718166,318.1769043
3/5/2021,308.6799927,28.21959252,-2.869829884,345.4101309,304.0038675,319.7106905,317.8044764
3/8/2021,299.9400024,25.13270971,-3.168502085,346.331846,299.9401541,317.8277679,317.1039088
3/9/2021,311.769989,36.45475841,-2.421900213,345.2246654,298.866335,317.2508365,316.8947355
3/10/2021,310.8800049,36.71056898,-1.865517719,343.945683,297.8823168,316.6440907,316.6588637
3/11/2021,318.0400085,42.53508787,-0.93954423,342.5487215,297.8082793,316.7770352,316.7130262
3/12/2021,315.4599915,45.68815579,-0.449903284,340.6141373,297.8308639,316.6516025,316.6638876
3/15/2021,318.8299866,48.41030283,0.121326389,338.1375846,298.545414,316.8590676,316.7488327
3/16/2021,320.5799866,47.84716853,0.610088661,335.7129017,299.4740948,317.2134409,316.899074
3/17/2021,321.8999939,56.25776942,0.992708595,333.5602909,300.4237057,317.6597792,317.0951885
3/18/2021,312.0400085,48.70401878,0.572999399,330.965227,300.9757703,317.124563,316.8969462
3/19/2021,313.1400146,42.80997073,0.370542768,328.3234557,301.8295442,316.7450822,316.7496155
3/22/2021,318.6099854,50.1439285,0.592905336,327.7900746,301.9799236,316.922692,316.8225712
3/23/2021,317.2200012,56.19048244,0.630742093,327.2553652,302.088632,316.9510072,316.8381567
3/24/2021,311.8699951,55.94127401,0.29678124,325.8733715,302.2446247,316.4671013,316.6433268
3/25/2021,311.3299866,52.15973616,0.053578011,325.8501532,302.117843,315.9778523,316.4349605
3/26/2021,316,64.01886039,0.212378333,325.9774062,302.1765885,315.9799616,316.4179033
3/29/2021,315.9100037,54.54547282,0.310565362,324.7679327,302.6180628,315.9732989,316.3979856
3/30/2021,314.3200073,53.71972661,0.269179689,324.3470528,302.6309441,315.8158426,316.3164963
3/31/2021,319.1300049,51.24173699,0.5503012,324.9238993,303.0510977,316.1314771,316.42683
4/1/2021,324.5700073,59.74333884,1.057778304,325.8824875,304.1395096,316.9351466,316.7461702
4/5/2021,331.0499878,62.2543244,1.744485997,328.7247835,303.5342131,318.2794172,317.3071043
4/6/2021,330.8200073,60.59167817,2.075343532,329.4573259,305.8896712,319.4737591,317.837022
4/7/2021,331.6199951,60.16313085,2.226817023,331.6399038,305.6920939,320.6305435,318.3775308
4/8/2021,335.0799866,77.81267683,2.422595433,334.2327006,305.5192952,322.0066809,319.032529
4/9/2021,337.1099854,78.29990445,2.539099903,337.0808261,304.5781675,323.4450909,319.7414489
4/12/2021,336.6700134,74.1962337,2.436394765,339.386459,304.3935367,324.7046073,320.4053142
4/13/2021,340.6000061,79.32770857,2.475005159,342.2881816,303.6688161,326.2184548,321.1972629
4/14/2021,336.5100098,81.91718808,2.08270737,343.9623536,303.5876464,327.1986029,321.7977628
4/15/2021,341.6099854,85.07887147,2.022625206,346.4322653,303.0887339,328.5711155,322.5747127
4/16/2021,342.0100098,83.44057805,1.86936909,348.3675141,304.1504852,329.8510102,323.3368812
4/19/2021,338.8800049,77.39095563,1.436208391,349.4346653,305.657333,330.7109145,323.9464154
4/20/2021,336.4100037,75.80009909,0.889162405,350.2421619,306.6298382,331.2536849,324.4351836
4/21/2021,339.2900085,74.657591,0.638810692,351.1889706,307.8900302,332.019049,325.0177258
4/22/2021,335.2000122,63.44552217,0.141279877,350.8054299,310.6065726,332.3219979,325.4170311
4/23/2021,339.4200134,61.22892649,0.044906004,350.3486349,313.8723703,332.9979994,325.9661677
4/26/2021,341.6300049,63.77071894,0.076645129,350.4258253,316.3581805,333.8200951,326.5804358
4/27/2021,340.1499939,60.68120068,-0.048642842,349.7446694,319.4633353,334.4229426,327.1125753
4/28/2021,339,55.21001743,-0.244612766,347.6818837,323.9941203,334.8588529,327.5787488
4/29/2021,340.2200012,54.22442088,-0.322806628,345.8851729,327.8998307,335.3694384,328.0744842
4/30/2021,337.9899902,51.70981425,-0.542517662,344.4380068,330.6889951,335.6190148,328.4633276
5/3/2021,336.1900024,43.95392992,-0.81073172,344.0209958,331.6200076,335.6733946,328.7663345
5/4/2021,330.1400146,41.71220878,-1.364663558,344.1538355,331.4191686,335.146406,328.8202043
5/5/2021,329.0299988,31.73639005,-1.750271932,344.6290378,330.6849667,334.563891,328.8284315
5/6/2021,331.5100098,35.62432313,-1.777067841,344.8968498,330.060157,334.2730452,328.9335914
5/7/2021,334.2000122,43.51442564,-1.560110901,344.8945509,329.7714586,334.2660897,329.1401177
5/10/2021,325.7600098,37.33651693,-1.90848274,345.9541937,327.6208155,333.4559868,329.0075645
5/11/2021,325.3099976,32.35739281,-2.07867715,346.3303105,325.7156978,332.6801783,328.8625619
5/12/2021,316.8900146,29.16951937,-2.632158711,348.4287974,321.6552113,331.1763532,328.3930502
5/13/2021,319.3399963,26.19722549,-2.697167848,348.6529683,319.2040416,330.0490811,328.0380285
5/14/2021,326.3900146,33.79414727,-2.152893063,347.7233724,318.571638,329.7005986,327.9734005
5/17/2021,324.4100037,33.43856927,-1.8266312,347.2363676,317.6116427,329.1967324,327.8336594
5/18/2021,322.2200012,32.72241652,-1.663356699,347.0723049,316.3567051,328.5322818,327.613516
5/19/2021,322.5899963,31.52379295,-1.443634449,346.3188149,315.4401939,327.9663499,327.4165152
5/20/2021,328.8299866,41.14462157,-0.822150338,345.8874395,315.2345668,328.048601,327.4719455
5/21/2021,327.0100098,41.12872593,-0.493923319,344.7530184,315.1279874,327.9496875,327.4538303
5/24/2021,332.5100098,52.31490038,0.101559204,343.3104865,315.6585199,328.3840039,327.6521119
5/25/2021,332.9700012,53.89790676,0.511463075,342.1341485,316.1168586,328.8207656,327.8606566
5/26/2021,334.1300049,52.66151633,0.827069422,341.2804037,316.4836039,329.3264074,328.1065134
5/27/2021,332.8800049,48.61866032,0.911341437,339.8928362,317.1371717,329.6648453,328.2937091
5/28/2021,333.9299927,60.11388004,0.990902614,339.1080475,317.5159607,330.0710498,328.5147398
6/1/2021,332.8200073,59.14740946,0.923237493,338.5188346,317.7681741,330.3328553,328.6835739
6/2/2021,333.4700012,74.90988219,0.877054417,338.9243593,317.695648,330.6316311,328.8712769
6/3/2021,330,65.5393833,0.581829416,338.9955516,317.7214558,330.5714757,328.9155405
6/4/2021,335.6000061,64.01827528,0.723486514,339.6047254,317.5212816,331.0503834,329.1776764
6/7/2021,336.6000061,69.12461195,0.836336335,340.0305998,317.3354067,331.5789189,329.4687482
6/8/2021,336.7600098,74.36333792,0.869701754,341.041046,317.4249605,332.0723561,329.75468
6/9/2021,336.8399963,74.11173489,0.84441009,341.9327407,317.6862656,332.5264171,330.0325356
6/10/2021,340.3500061,71.47658949,1.000650619,342.3592258,319.6057797,333.2715208,330.4371423
6/11/2021,341.2399902,77.48166467,1.092997023,342.9400822,321.2149227,334.0304227,330.8607833
6/14/2021,344.5100098,75.35928491,1.289852014,344.8270641,321.1399403,335.0284786,331.3960471
6/15/2021,342.2600098,68.2515034,1.186676913,345.6894638,322.0625412,335.7171958,331.8220849
6/16/2021,341.0100098,63.46908928,0.961970361,345.6761354,323.9548705,336.2212733,332.1823957
6/17/2021,345.3399963,71.76800641,1.02677892,346.1685965,325.7374093,337.0897232,332.69838
6/18/2021,342.6300049,64.36595331,0.818037382,346.6957609,326.5902468,337.617369,333.0878555
6/21/2021,344.3599854,68.67312573,0.730266683,347.0441692,327.9768361,338.259523,333.5298998
6/22/2021,347.5700073,71.06994875,0.815707612,348.4881355,328.0388695,339.1462358,334.0804922
6/23/2021,347.7399902,79.40982432,0.809367926,349.7376274,328.2663765,339.9646886,334.6161588
6/24/2021,349.8900146,76.75030535,0.870351175,351.3051954,328.2748095,340.9099577,335.2151336
6/25/2021,349.4599915,74.59827495,0.803697975,352.4232316,328.814772,341.7242466,335.7737555
6/28/2021,353.7099915,78.03502403,0.95737515,354.3312337,328.8847698,342.8657462,336.4771373
6/29/2021,354.9899902,78.87365654,1.049374533,356.0637368,329.3692649,344.0204361,337.2031315
6/30/2021,354.4299927,74.71906801,0.978076705,357.344272,330.1847288,345.0118224,337.8786947
7/1/2021,354.5700073,74.03533563,0.85060881,357.7503448,332.2356567,345.9221257,338.533256
7/2/2021,358.6400146,74.76339007,0.943480923,359.4790275,332.810975,347.1333533,339.3217563
7/6/2021,360.1900024,82.21340579,1.006617233,361.2631859,333.3858161,348.3768436,340.1401189
7/7/2021,360.9500122,86.46668408,0.99509717,362.8069142,334.2610882,349.5742883,340.9561931
7/8/2021,358.769989,76.65732202,0.747493778,363.4841014,335.7769002,350.4500693,341.6547734
7/9/2021,361.0100098,87.17624576,0.645270897,364.6834457,336.6435562,351.4557779,342.4138022
7/12/2021,362.4200134,87.00807836,0.585087941,365.9435977,337.5014066,352.4999908,343.1983595
7/13/2021,362.4200134,85.03997223,0.463093012,367.1783392,338.0576655,353.4447549,343.9521499
7/14/2021,363.0700073,85.37134939,0.349176321,368.0757418,339.2412626,354.3614456,344.7018698
7/15/2021,360.519989,74.08229892,0.041281469,368.0534173,341.214585,354.9479735,345.3221882
7/16/2021,357.6000061,66.57165152,-0.395759147,367.9814286,342.5125747,355.2005481,345.8036712
7/19/2021,354.6700134,52.06544719,-0.890572218,367.1271407,344.5708634,355.150021,346.1513709
7/20/2021,358.7900085,57.28529788,-0.94371348,366.522215,346.6187915,355.4966864,346.6470038
7/21/2021,361.5599976,62.60161725,-0.801240979,366.498378,348.0416275,356.0741446,347.2318271
7/22/2021,363.9500122,65.35689732,-0.566053091,366.6052291,349.5557785,356.8242273,347.8874422
7/23/2021,368.2000122,65.55987578,-0.165091862,367.7468775,350.24513,357.9076354,348.6840136
7/26/2021,368.4899902,64.08686626,0.066410762,368.4679152,351.4270921,358.9154787,349.4607185
7/27/2021,364.4299927,55.31132392,-0.098192379,368.6948943,352.2721131,359.4406705,350.0477489
7/28/2021,365.8299866,61.03815177,-0.15377047,369.1405818,352.9104252,360.0491768,350.6666602
7/29/2021,366.480011,58.99967765,-0.185611104,369.465829,353.7901799,360.6616372,351.2867916
7/30/2021,364.5700073,53.48008255,-0.363856386,369.3192221,354.9367868,361.0338629,351.807702
8/2/2021,364.6000061,53.5252165,-0.499885628,369.5016598,355.3503482,361.3734956,352.309361
8/3/2021,366.8099976,55.75737759,-0.462062416,370.0093976,355.50461,361.8912577,352.8780134
8/4/2021,367.3399963,61.19503623,-0.423414682,370.5532569,355.5997491,362.4101852,353.44515
8/5/2021,369.6700134,70.20423384,-0.270438122,371.3609667,355.8820418,363.1015974,354.0814191
8/6/2021,368.0499878,73.42430184,-0.305287868,371.8519891,356.0950171,363.5728727,354.6292061
8/9/2021,368.730011,69.78499248,-0.308557066,372.4072775,356.1707285,364.0640287,355.1821789
8/10/2021,366.8399963,60.89104984,-0.45517136,372.6546541,356.3653502,364.3284066,355.6393482
8/11/2021,366.2099915,55.02662813,-0.602497511,372.815832,356.5181707,364.5076051,356.0538832
8/12/2021,367.5299988,48.28641763,-0.616728323,373.0169541,357.0180495,364.7954521,356.503927
8/13/2021,368.8200073,50.802957,-0.547300357,372.9356146,358.2213892,365.1787431,356.9869105
8/16/2021,368.980011,63.66362348,-0.49994308,371.7121021,360.8759015,365.5407686,357.4572282
8/17/2021,365.730011,49.7297975,-0.685380827,370.7715069,362.5104969,365.5587917,357.781651
8/18/2021,362.2099915,40.009368,-1.022678926,370.6427575,362.7042457,365.2398583,357.9553114
8/19/2021,363.9599915,48.56196934,-1.098827201,370.6418172,362.7061839,365.1179663,358.1907891
8/20/2021,367.730011,56.27252112,-0.87588263,370.5856954,362.7153056,365.3667324,358.5648762
8/23/2021,373.230011,61.36682181,-0.364759955,371.7506865,362.0243165,366.1156161,359.1399795
8/24/2021,374.3699951,62.18365259,0.022778612,373.1400185,361.6289848,366.9017474,359.7372351
8/25/2021,374.7999878,59.51754103,0.267179729,374.4168456,361.2491579,367.6539608,360.3279312
8/26/2021,372.4200134,57.8852713,0.229118668,374.987102,361.2729016,368.1078706,360.8021305
8/27/2021,376.0400085,61.92494574,0.398392835,376.1961054,361.2108984,368.8633123,361.3996944
8/30/2021,380.2600098,70.34567762,0.726130046,378.3255681,360.647436,369.948712,362.1393146
8/31/2021,379.9500122,71.03493449,0.84525936,380.0355681,360.2514375,370.9012168,362.8377733
9/1/2021,380.5799866,70.40975876,0.885452625,381.6352588,359.9757459,371.8230044,363.5335464
9/2/2021,380.3999939,68.76215736,0.820354977,382.9686995,359.7153032,372.6398606,364.1949757
9/3/2021,381.5700073,69.75213417,0.776960031,384.3872403,359.6487643,373.4903507,364.8763495
9/7/2021,382.1099854,78.08643106,0.707464517,385.736113,359.6378891,374.3112683,365.5521784
9/8/2021,380.7799988,84.42727016,0.504303515,386.6061496,360.1618527,374.9273379,366.1493478
9/9/2021,379.4700012,79.2311798,0.228139853,387.082995,361.0110083,375.3599725,366.6717263
9/10/2021,376.5899963,67.27773493,-0.180017683,387.2079986,361.7920044,375.4771176,367.0606781
9/13/2021,376.3299866,57.59801575,-0.481897866,387.3178659,362.433135,375.5583432,367.4241804
9/14/2021,375.2600098,52.18893075,-0.751932266,387.3184419,363.0605589,375.5299305,367.7314678
9/15/2021,378.0499878,57.16178302,-0.739803592,387.1367756,364.4742229,375.769936,368.1361157
9/16/2021,378.3099976,64.31698651,-0.711226875,385.9954128,367.2255864,376.0118466,368.5350914
9/17/2021,373.8299866,44.84360937,-0.974714905,384.5193304,369.6886683,375.8040504,368.7427344
9/20/2021,365.7000122,21.2706151,-1.638161544,384.9914669,369.0135319,374.8417611,368.6234119
9/21/2021,366.1499939,22.91978321,-1.96622907,385.8731906,367.4238065,374.0139737,368.5264152
9/22/2021,369.5700073,30.52704758,-1.872867702,386.1197238,366.6972745,373.5907388,368.5673403
9/23/2021,372.980011,38.22222653,-1.51662718,386.125811,366.5091896,373.5325743,368.7403862
9/24/2021,373.3299866,36.57097896,-1.206120958,386.1033922,366.6226057,373.5132802,368.9203706
9/27/2021,370.3500061,32.24635645,-1.150318381,386.1841558,365.9728418,373.212016,368.9764347
9/28/2021,359.8699951,25.26609973,-1.733096994,387.2809229,362.8370733,371.9413473,368.6193194
9/29/2021,359.2799988,25.70392535,-2.050468,387.891212,360.1597829,370.7355046,368.2530716
9/30/2021,357.9599915,26.70662932,-2.226763712,388.1314447,357.6575506,369.5187891,367.8494214
10/1/2021,360.1799927,30.75086479,-2.074404129,387.6959869,356.0710083,368.6293799,367.5486595
10/4/2021,352.6199951,26.63084018,-2.343445403,387.7444329,353.1275611,367.1046766,366.9632216
10/5/2021,357.3800049,29.49812148,-2.070933712,386.5298037,351.8691923,366.1785174,366.5874092
10/6/2021,359.6700134,32.22731301,-1.626182256,385.0712991,351.2166984,365.5586599,366.3161388
10/7/2021,362.9700012,39.40694868,-1.028627945,383.5146026,351.1233948,365.3121209,366.1849177
10/8/2021,361.1600037,44.94880799,-0.690387425,382.3488389,350.7461592,364.9166812,365.9878623
10/11/2021,358.3900146,41.79011568,-0.592101772,381.1475052,350.1534958,364.2950939,365.6899075
10/12/2021,357.1400146,36.21645365,-0.551015809,379.9927308,349.4962707,363.6136578,365.3546175
10/13/2021,360,35.42879851,-0.284389759,377.8615341,349.8224686,363.2694999,365.1446325
10/14/2021,366.6300049,43.40812205,0.350865492,375.6143647,350.9016387,363.589548,365.2028824
10/15/2021,368.9400024,48.59421353,0.907376786,374.6623224,351.3646826,364.0991151,365.3494362
10/18/2021,372.6499939,64.73029775,1.472635896,375.7390875,350.9829157,364.9134845,365.6357325
10/19/2021,375.4700012,67.74830919,1.953593008,377.3004617,350.3535422,365.918867,366.0213901
10/20/2021,374.980011,69.00405493,2.140809748,378.256235,349.9387692,366.7818331,366.3727086
10/21/2021,377.269989,69.05241613,2.306633246,379.1509711,349.4730309,367.7807051,366.8000529
10/22/2021,374.1000061,76.54479477,2.096655897,379.2916338,349.4093702,368.3825433,367.0863256
10/25/2021,377.9299927,75.99296234,2.104084212,380.6630043,348.7959984,369.2918242,367.5115674
10/26/2021,379.1199951,75.305792,2.074115529,382.6802749,348.7037278,370.2278405,367.9667999
10/27/2021,380,73.6462614,1.997767491,384.5752831,348.8807197,371.1585223,368.4386901
10/28/2021,384.2200012,80.01046909,2.104949508,387.0013962,349.0806076,372.4024727,369.0575651
10/29/2021,386.1099854,86.92066062,2.168052098,389.5400709,349.1349322,373.7079501,369.7262874
11/1/2021,387.4299927,90.26859742,2.158902597,391.2141669,350.941836,375.0148113,370.4205504
11/2/2021,389.0499878,89.93681667,2.119170462,393.2382749,352.0847262,376.3514948,371.1511165
11/3/2021,393.1799927,89.19403523,2.217705489,395.8935403,352.7804587,377.9542089,372.014994
11/4/2021,398.2200012,90.00005837,2.450758034,399.4337397,352.7652593,379.8842843,373.0426414
11/5/2021,398.6000061,88.99916528,2.452930234,402.2475815,353.6954178,381.666734,374.044891
11/8/2021,398.0599976,86.44728251,2.245973404,403.9757641,355.9342335,383.2279972,374.9866599
11/9/2021,395.3200073,80.59569944,1.773270849,404.2642377,359.4637591,384.3796172,375.784046
11/10/2021,389.5100098,66.64856864,0.958821533,403.446036,363.2329618,384.868226,376.3223191
11/11/2021,390.5899963,73.78136482,0.410384089,403.2595902,365.8154067,385.4131565,376.8818359
11/12/2021,394.7000122,73.99143587,0.249861774,403.5471498,368.1038481,386.297619,377.5805879
11/15/2021,394.6099854,72.88031533,0.07228559,403.9140936,369.9329035,387.0892729,378.2484074
11/16/2021,397.4200134,74.34318657,0.078239186,404.7298723,371.312126,388.073153,379.0002351
11/17/2021,397.6300049,71.10478838,0.032807009,405.1978459,373.1091517,388.9833293,379.7308143
11/18/2021,401.75,72.99998025,0.207001381,406.3395636,374.4154352,390.1992027,380.5943118
11/19/2021,403.9899902,73.71130687,0.389272544,406.9919621,376.7520351,391.5126111,381.5117894
11/22/2021,399.2999878,63.490374,0.123907954,406.8868226,378.9941741,392.254266,382.2093658
11/23/2021,397.480011,56.0258065,-0.225239284,406.3115366,381.4054617,392.751956,382.8082146
11/24/2021,398.7600098,50.84587769,-0.410250421,405.566742,384.0262572,393.3241516,383.4337752
11/26/2021,391.2000122,40.53709368,-1.045898512,404.8747556,385.4162448,393.1218526,383.7383335
11/29/2021,399.6900024,51.73220543,-0.904018852,404.7619278,386.8870743,393.7473907,384.3638892
11/30/2021,393.8200073,48.50538041,-1.196597703,404.2346356,388.0533679,393.7543066,384.7347173
12/1/2021,387.1199951,47.6600604,-1.796391728,404.5309053,387.564099,393.1224674,384.8282576
12/2/2021,389.9100037,49.35582389,-1.947574785,404.7188648,387.0491406,392.8165184,385.0275418
12/3/2021,383.1300049,39.56717333,-2.415948506,405.5580307,384.700975,391.8939933,384.9531286
12/6/2021,386.2000122,42.80337652,-2.424467451,405.527057,383.4919494,391.3517094,385.002026
12/7/2021,397.8299866,50.30481302,-1.592508805,405.5004214,383.4955838,391.9686882,385.5050832
12/8/2021,399.6099854,51.43852224,-0.902340515,405.9472153,383.4777877,392.6964308,386.0582167
12/9/2021,393.730011,44.31850561,-0.82400841,405.9024117,383.9445915,392.794867,386.3590713
12/10/2021,398.0100098,45.88268666,-0.483005838,406.1576961,384.4313085,393.2915473,386.8159709
12/13/2021,392.2600098,45.22259463,-0.634232647,406.1182987,384.2267056,393.1933056,387.0294626
12/14/2021,388.2000122,43.88830045,-0.976754184,406.2338404,383.4701666,392.7177538,387.0753665
12/15/2021,397.0499878,48.97591123,-0.59510946,406.1989541,383.4680503,393.1303476,387.4665281
12/16/2021,386.8399963,47.46922466,-0.994583994,406.1157356,382.4722679,392.5312665,387.4419583
12/17/2021,384.9100037,40.71373925,-1.332030794,405.4354717,381.4685322,391.8054319,387.3426659
12/20/2021,380.6900024,41.57576261,-1.756017321,404.4852924,380.0887127,390.7468196,387.0817772
12/21/2021,389.2099915,51.31034404,-1.394980466,403.5878311,379.9771744,390.600455,387.1652365
12/22/2021,393.9500122,52.47246785,-0.798881612,403.155447,380.0565586,390.9194605,387.4313062
12/23/2021,396.9200134,58.85224173,-0.197836638,402.8508596,380.1771464,391.4909417,387.8034123
12/27/2021,403.480011,60.61686974,0.604356787,404.6603808,379.5956251,392.6327578,388.4181809
12/28/2021,401.6099854,52.63892813,0.951212022,405.0267747,379.4212295,393.4877319,388.9355066
12/29/2021,401.5499878,51.38769918,1.107831136,406.0662088,379.1547934,394.2555658,389.4301921
12/30/2021,400.3500061,55.07512886,1.061727605,406.8910205,379.6529828,394.8359887,389.8584201
12/31/2021,397.8500061,49.87389365,0.805594248,407.3381901,379.9998135,395.1230379,390.1718156
1/3/2022,401.6799927,57.65603809,0.833374042,407.7628241,381.4301782,395.7475098,390.6231167
1/4/2022,396.4700012,56.59804954,0.458839129,407.6853117,382.5346896,395.8163185,390.8524063
1/5/2022,384.2900085,40.33334458,-0.594080091,407.8232179,381.0427855,394.7185747,390.5950574
1/6/2022,384.019989,47.48483103,-1.255580996,407.5791863,379.7278175,393.6996618,390.3372115
1/7/2022,379.8599854,45.6681956,-1.88245949,408.1900168,377.7299844,392.3815974,389.9263399
1/10/2022,380.1099854,49.466111,-2.169048683,408.1265807,376.0034181,391.2128724,389.5413848
1/11/2022,385.8200073,46.7093948,-1.87393811,408.0445432,375.4414553,390.6992662,389.3954485
1/12/2022,387.3500061,43.16769814,-1.492187807,408.0453105,375.3556875,390.3802891,389.315235
1/13/2022,377.6600037,32.49727106,-1.788778649,408.0131536,373.4488459,389.1688333,388.8581672
1/14/2022,380.0100098,26.90416429,-1.722550591,408.2554533,372.5235476,388.2965644,388.5111806
1/18/2022,370.5499878,23.40754745,-2.182148821,409.5099745,369.8330247,386.6064142,387.8068201
1/19/2022,366.480011,21.90356133,-2.598278233,411.0446488,366.8773513,384.6896139,386.9704746
1/20/2022,361.7200012,20.72155048,-3.00346233,412.8044593,362.3685418,382.5020318,385.98026
1/21/2022,351.6900024,18.59865,-3.710018585,415.1365543,355.8104458,379.5675528,384.635544
1/24/2022,353.2999878,16.06342242,-3.817137747,415.6994072,350.8855904,377.0658799,383.4066987
1/25/2022,345.1099854,15.41880689,-4.159638286,415.52331,345.224685,374.0224614,381.9048668
1/26/2022,344.5700073,18.28490501,-4.134029524,414.6186941,340.4253031,371.2174658,380.4407546
1/27/2022,341.1000061,17.3959449,-4.056604383,413.1702831,335.8287159,368.3491363,378.8979802
1/28/2022,351.7999878,30.61083248,-3.037219466,409.9983929,334.1456043,366.7730269,377.8353138
1/31/2022,363.0499878,39.76727414,-1.438846931,406.4277564,334.236239,366.4184517,377.2554971
2/1/2022,365.519989,37.33148572,-0.11840509,401.4956739,335.5523211,366.3328839,376.7952811
2/2/2022,368.4899902,38.43794538,0.990794134,397.3652711,336.8847228,366.5383226,376.4695834
2/3/2022,353.5499878,36.11333658,0.764211709,395.2745981,335.9013937,365.3013383,375.5707758
2/4/2022,358.0100098,37.62932736,0.948587493,392.8311282,335.7438657,364.6069261,374.8821183
2/7/2022,355.1300049,40.63639221,0.910293248,390.8880742,335.2139216,363.7043621,374.1075256
2/8/2022,359.1199951,45.526369,1.170793488,388.6895723,335.3134245,363.2677558,373.5197793
2/9/2022,366.730011,52.94325616,1.833269572,385.4127174,336.6812798,363.5974944,373.2535139
2/10/2022,358.4299927,54.04173053,1.693448632,380.5932338,338.608762,363.1053513,372.6721993
2/11/2022,347.0599976,46.65020976,0.858314645,377.9523951,338.1896002,361.5772224,371.6677992
2/14/2022,347.4899902,51.39377181,0.382242397,373.9486336,338.9413597,360.2355812,370.7196499
2/15/2022,356.1300049,56.18313673,0.679252797,371.9204484,339.5275466,359.844574,370.1475069
2/16/2022,356.0400085,58.290786,0.886569589,370.5916878,339.8123069,359.4822344,369.5942717
2/17/2022,345.4500122,46.47184578,0.354694134,370.045233,338.7317629,358.1458323,368.647438
2/18/2022,341.5100098,36.97389693,-0.189032256,370.5356203,337.2233763,356.5614682,367.5832251
2/22/2022,338.0799866,33.59637876,-0.678707019,371.2146258,335.0223706,354.8013271,366.4262354
2/23/2022,329.4200134,28.13167134,-1.441049987,373.0610725,331.6069268,352.3840592,364.975011
2/24/2022,340.4899902,42.35900175,-1.071929067,373.2553067,331.0046909,351.2512907,364.0148141
2/25/2022,345.769989,42.90680289,-0.380038159,373.0746546,331.6523412,350.729262,363.2993308
2/28/2022,346.7999878,45.06690879,0.207529772,372.9734679,331.2535279,350.3550454,362.6522977
3/1/2022,341.4899902,39.72011377,0.293832044,371.7435824,330.3274137,349.5107544,361.8224033
3/2/2022,347.2200012,38.36889776,0.765304454,369.7214151,330.5195822,349.2925874,361.2497601
3/3/2022,342.2600098,39.96026991,0.769523417,366.6673848,330.9506145,348.6228181,360.505064
3/4/2022,337.2999878,43.41607501,0.47889996,366.4164909,329.5765083,347.5444533,359.595061
3/7/2022,324.8599854,36.8628796,-0.459736442,366.8161388,325.861858,345.3840278,358.2329012
3/8/2022,323.3500061,29.25315732,-1.056753554,367.1926817,322.3073153,343.2855496,356.8649445
3/9/2022,334.9899902,38.37657193,-0.566745192,365.3179388,321.7690577,342.4954963,356.0071031
3/10/2022,331.269989,41.52722896,-0.400044026,361.2492507,322.2917436,341.4264004,355.0370202
3/11/2022,324.3999939,40.1223734,-0.644837766,359.3647414,320.773253,339.8048378,353.8355682
